x,y
0.694,0.484799
0.695,0.487802
0.696,0.490818
0.697,0.493845
0.698,0.496884
0.699,0.499936
0.7,0.503
0.701,0.506076
0.702,0.509164
0.703,0.512265
0.704,0.515378
0.705,0.518503
0.706,0.52164
0.707,0.524789
0.708,0.527951
0.709,0.531125
0.71,0.534311
0.711,0.537509
0.712,0.54072
0.713,0.543943
0.714,0.547178
0.715,0.550426
0.716,0.553686
0.717,0.556958
0.718,0.560242
0.719,0.563539
0.72,0.566848
0.721,0.570169
0.722,0.573503
0.723,0.576849
0.724,0.580207
0.725,0.583578
0.726,0.586961
0.727,0.590357
0.728,0.593764
0.729,0.597184
0.73,0.600617
0.731,0.604062
0.732,0.607519
0.733,0.610989
0.734,0.614471
0.735,0.617965
0.736,0.621472
0.737,0.624992
0.738,0.628523
0.739,0.632067
0.74,0.635624
0.741,0.639193
0.742,0.642774
0.743,0.646368
0.744,0.649975
0.745,0.653594
0.746,0.657225
0.747,0.660869
0.748,0.664525
0.749,0.668194
0.75,0.671875
0.751,0.675569
0.752,0.679275
0.753,0.682994
0.754,0.686725
0.755,0.690469
0.756,0.694225
0.757,0.697994
0.758,0.701776
0.759,0.705569
0.76,0.709376
0.761,0.713195
0.762,0.717027
0.763,0.720871
0.764,0.724728
0.765,0.728597
0.766,0.732479
0.767,0.736374
0.768,0.740281
0.769,0.744201
0.77,0.748133
0.771,0.752078
0.772,0.756036
0.773,0.760006
0.774,0.763989
0.775,0.767984
0.776,0.771993
0.777,0.776013
0.778,0.780047
0.779,0.784093
0.78,0.788152
0.781,0.792224
0.782,0.796308
0.783,0.800405
0.784,0.804514
0.785,0.808637
0.786,0.812772
0.787,0.816919
0.788,0.82108
0.789,0.825253
0.79,0.829439
0.791,0.833638
0.792,0.837849
0.793,0.842073
0.794,0.84631
0.795,0.85056
0.796,0.854822
0.797,0.859098
0.798,0.863386
0.799,0.867686
0.8,0.872
0.801,0.876326
0.802,0.880666
0.803,0.885018
0.804,0.889382
0.805,0.89376
0.806,0.898151
0.807,0.902554
0.808,0.90697
0.809,0.911399
0.81,0.915841
0.811,0.920296
0.812,0.924763
0.813,0.929244
0.814,0.933737
0.815,0.938243
0.816,0.942762
0.817,0.947295
0.818,0.951839
0.819,0.956397
0.82,0.960968
0.821,0.965552
0.822,0.970148
0.823,0.974758
0.824,0.97938
0.825,0.984016
0.826,0.988664
0.827,0.993325
0.828,0.998
0.829,1.00269
0.83,1.00739
0.831,1.0121
0.832,1.01683
0.833,1.02157
0.834,1.02632
0.835,1.03108
0.836,1.03586
0.837,1.04065
0.838,1.04546
0.839,1.05027
0.84,1.0551
0.841,1.05995
0.842,1.0648
0.843,1.06967
0.844,1.07456
0.845,1.07945
0.846,1.08436
0.847,1.08928
0.848,1.09422
0.849,1.09916
0.85,1.10413
0.851,1.1091
0.852,1.11409
0.853,1.11909
0.854,1.1241
0.855,1.12913
0.856,1.13417
0.857,1.13922
0.858,1.14428
0.859,1.14936
0.86,1.15446
0.861,1.15956
0.862,1.16468
0.863,1.16981
0.864,1.17496
0.865,1.18011
0.866,1.18529
0.867,1.19047
0.868,1.19567
0.869,1.20088
0.87,1.2061
0.871,1.21134
0.872,1.21659
0.873,1.22185
0.874,1.22713
0.875,1.23242
0.876,1.23773
0.877,1.24304
0.878,1.24837
0.879,1.25372
0.88,1.25907
0.881,1.26444
0.882,1.26982
0.883,1.27522
0.884,1.28063
0.885,1.28605
0.886,1.29149
0.887,1.29694
0.888,1.3024
0.889,1.30788
0.89,1.31337
0.891,1.31887
0.892,1.32439
0.893,1.32992
0.894,1.33546
0.895,1.34102
0.896,1.34659
0.897,1.35217
0.898,1.35777
0.899,1.36338
0.9,1.369
0.901,1.37464
0.902,1.38029
0.903,1.38595
0.904,1.39163
0.905,1.39732
0.906,1.40302
0.907,1.40874
0.908,1.41447
0.909,1.42021
0.91,1.42597
0.911,1.43174
0.912,1.43753
0.913,1.44332
0.914,1.44914
0.915,1.45496
0.916,1.4608
0.917,1.46665
0.918,1.47252
0.919,1.4784
0.92,1.48429
0.921,1.49019
0.922,1.49611
0.923,1.50205
0.924,1.50799
0.925,1.51395
0.926,1.51993
0.927,1.52591
0.928,1.53191
0.929,1.53793
0.93,1.54396
0.931,1.55
0.932,1.55605
0.933,1.56212
0.934,1.5682
0.935,1.5743
0.936,1.58041
0.937,1.58653
0.938,1.59267
0.939,1.59882
0.94,1.60498
0.941,1.61116
0.942,1.61735
0.943,1.62356
0.944,1.62978
0.945,1.63601
0.946,1.64225
0.947,1.64851
0.948,1.65479
0.949,1.66107
0.95,1.66738
0.951,1.67369
0.952,1.68002
0.953,1.68636
0.954,1.69271
0.955,1.69908
0.956,1.70547
0.957,1.71186
0.958,1.71827
0.959,1.7247
0.96,1.73114
0.961,1.73759
0.962,1.74405
0.963,1.75053
0.964,1.75703
0.965,1.76353
0.966,1.77005
0.967,1.77659
0.968,1.78314
0.969,1.7897
0.97,1.79627
0.971,1.80286
0.972,1.80947
0.973,1.81608
0.974,1.82271
0.975,1.82936
0.976,1.83602
0.977,1.84269
0.978,1.84938
0.979,1.85608
0.98,1.86279
0.981,1.86952
0.982,1.87626
0.983,1.88302
0.984,1.88979
0.985,1.89657
0.986,1.90337
0.987,1.91018
0.988,1.91701
0.989,1.92385
0.99,1.9307
0.991,1.93757
0.992,1.94445
0.993,1.95134
0.994,1.95825
0.995,1.96517
0.996,1.97211
0.997,1.97906
0.998,1.98603
0.999,1.99301
1,2
1.001,2.00701
1.002,2.01403
1.003,2.02106
1.004,2.02811
1.005,2.03518
1.006,2.04225
1.007,2.04934
1.008,2.05645
1.009,2.06357
1.01,2.0707
1.011,2.07785
1.012,2.08501
1.013,2.09219
1.014,2.09937
1.015,2.10658
1.016,2.1138
1.017,2.12103
1.018,2.12827
1.019,2.13553
1.02,2.14281
1.021,2.1501
1.022,2.1574
1.023,2.16472
1.024,2.17205
1.025,2.17939
1.026,2.18675
1.027,2.19412
1.028,2.20151
1.029,2.20891
1.03,2.21633
1.031,2.22376
1.032,2.2312
1.033,2.23866
1.034,2.24613
1.035,2.25362
1.036,2.26112
1.037,2.26863
1.038,2.27616
1.039,2.28371
1.04,2.29126
1.041,2.29884
1.042,2.30642
1.043,2.31402
1.044,2.32164
1.045,2.32927
1.046,2.33691
1.047,2.34457
1.048,2.35224
1.049,2.35992
1.05,2.36762
1.051,2.37534
1.052,2.38307
1.053,2.39081
1.054,2.39857
1.055,2.40634
1.056,2.41413
1.057,2.42193
1.058,2.42974
1.059,2.43757
1.06,2.44542
1.061,2.45327
1.062,2.46115
1.063,2.46903
1.064,2.47693
1.065,2.48485
1.066,2.49278
1.067,2.50072
1.068,2.50868
1.069,2.51666
1.07,2.52464
1.071,2.53264
1.072,2.54066
1.073,2.54869
1.074,2.55674
1.075,2.5648
1.076,2.57287
1.077,2.58096
1.078,2.58906
1.079,2.59718
1.08,2.60531
1.081,2.61346
1.082,2.62162
1.083,2.62979
1.084,2.63798
1.085,2.64619
1.086,2.65441
1.087,2.66264
1.088,2.67089
1.089,2.67915
1.09,2.68743
1.091,2.69572
1.092,2.70403
1.093,2.71235
1.094,2.72068
1.095,2.72903
1.096,2.7374
1.097,2.74578
1.098,2.75417
1.099,2.76258
1.1,2.771
1.101,2.77944
1.102,2.78789
1.103,2.79636
1.104,2.80484
1.105,2.81333
1.106,2.82184
1.107,2.83037
1.108,2.83891
1.109,2.84746
1.11,2.85603
1.111,2.86461
1.112,2.87321
1.113,2.88183
1.114,2.89045
1.115,2.8991
1.116,2.90775
1.117,2.91642
1.118,2.92511
1.119,2.93381
1.12,2.94253
1.121,2.95126
1.122,2.96
1.123,2.96876
1.124,2.97754
1.125,2.98633
1.126,2.99513
1.127,3.00395
1.128,3.01279
1.129,3.02163
1.13,3.0305
1.131,3.03938
1.132,3.04827
1.133,3.05718
1.134,3.0661
1.135,3.07504
1.136,3.08399
1.137,3.09295
1.138,3.10194
1.139,3.11093
1.14,3.11994
1.141,3.12897
1.142,3.13801
1.143,3.14707
1.144,3.15614
1.145,3.16522
1.146,3.17432
1.147,3.18344
1.148,3.19257
1.149,3.20171
1.15,3.21087
1.151,3.22005
1.152,3.22924
1.153,3.23844
1.154,3.24766
1.155,3.2569
1.156,3.26615
1.157,3.27541
1.158,3.28469
1.159,3.29399
1.16,3.3033
1.161,3.31262
1.162,3.32196
1.163,3.33131
1.164,3.34068
1.165,3.35007
1.166,3.35947
1.167,3.36888
1.168,3.37831
1.169,3.38775
1.17,3.39721
1.171,3.40669
1.172,3.41618
1.173,3.42568
1.174,3.4352
1.175,3.44473
1.176,3.45428
1.177,3.46385
1.178,3.47343
1.179,3.48302
1.18,3.49263
1.181,3.50226
1.182,3.5119
1.183,3.52155
1.184,3.53122
1.185,3.54091
1.186,3.55061
1.187,3.56032
1.188,3.57005
1.189,3.5798
1.19,3.58956
1.191,3.59933
1.192,3.60913
1.193,3.61893
1.194,3.62875
1.195,3.63859
1.196,3.64844
1.197,3.65831
1.198,3.66819
1.199,3.67809
1.2,3.688
1.201,3.69793
1.202,3.70787
1.203,3.71783
1.204,3.7278
1.205,3.73779
1.206,3.74779
1.207,3.75781
1.208,3.76785
1.209,3.7779
1.21,3.78796
1.211,3.79804
1.212,3.80814
1.213,3.81825
1.214,3.82837
1.215,3.83851
1.216,3.84867
1.217,3.85884
1.218,3.86903
1.219,3.87923
1.22,3.88945
1.221,3.89968
1.222,3.90993
1.223,3.92019
1.224,3.93047
1.225,3.94077
1.226,3.95108
1.227,3.9614
1.228,3.97174
1.229,3.9821
1.23,3.99247
1.231,4.00285
1.232,4.01326
1.233,4.02367
1.234,4.0341
1.235,4.04455
1.236,4.05502
1.237,4.0655
1.238,4.07599
1.239,4.0865
1.24,4.09702
1.241,4.10756
1.242,4.11812
1.243,4.12869
1.244,4.13928
1.245,4.14988
1.246,4.1605
1.247,4.17113
1.248,4.18178
1.249,4.19245
1.25,4.20312
1.251,4.21382
1.252,4.22453
1.253,4.23526
1.254,4.246
1.255,4.25676
1.256,4.26753
1.257,4.27832
1.258,4.28912
1.259,4.29994
1.26,4.31078
1.261,4.32163
1.262,4.33249
1.263,4.34337
1.264,4.35427
1.265,4.36518
1.266,4.37611
1.267,4.38706
1.268,4.39802
1.269,4.40899
1.27,4.41998
1.271,4.43099
1.272,4.44201
1.273,4.45305
1.274,4.4641
1.275,4.47517
1.276,4.48626
1.277,4.49736
1.278,4.50847
1.279,4.5196
1.28,4.53075
1.281,4.54192
1.282,4.55309
1.283,4.56429
1.284,4.5755
1.285,4.58672
1.286,4.59797
1.287,4.60922
1.288,4.6205
1.289,4.63178
1.29,4.64309
1.291,4.65441
1.292,4.66575
1.293,4.6771
1.294,4.68846
1.295,4.69985
1.296,4.71125
1.297,4.72266
1.298,4.73409
1.299,4.74554
1.3,4.757
1.301,4.76848
1.302,4.77997
1.303,4.79148
1.304,4.80301
1.305,4.81455
1.306,4.8261
1.307,4.83768
1.308,4.84927
1.309,4.86087
1.31,4.87249
1.311,4.88413
1.312,4.89578
1.313,4.90745
1.314,4.91913
1.315,4.93083
1.316,4.94255
1.317,4.95428
1.318,4.96603
1.319,4.97779
1.32,4.98957
1.321,5.00136
1.322,5.01317
1.323,5.025
1.324,5.03684
1.325,5.0487
1.326,5.06058
1.327,5.07247
1.328,5.08438
1.329,5.0963
1.33,5.10824
1.331,5.12019
1.332,5.13216
1.333,5.14415
1.334,5.15615
1.335,5.16817
1.336,5.18021
1.337,5.19226
1.338,5.20432
1.339,5.21641
1.34,5.2285
1.341,5.24062
1.342,5.25275
1.343,5.2649
1.344,5.27706
1.345,5.28924
1.346,5.30143
1.347,5.31364
1.348,5.32587
1.349,5.33812
1.35,5.35037
1.351,5.36265
1.352,5.37494
1.353,5.38725
1.354,5.39957
1.355,5.41191
1.356,5.42427
1.357,5.43664
1.358,5.44903
1.359,5.46144
1.36,5.47386
1.361,5.48629
1.362,5.49875
1.363,5.51122
1.364,5.5237
1.365,5.5362
1.366,5.54872
1.367,5.56125
1.368,5.5738
1.369,5.58637
1.37,5.59895
1.371,5.61155
1.372,5.62417
1.373,5.6368
1.374,5.64945
1.375,5.66211
1.376,5.67479
1.377,5.68749
1.378,5.7002
1.379,5.71293
1.38,5.72567
1.381,5.73843
1.382,5.75121
1.383,5.764
1.384,5.77682
1.385,5.78964
1.386,5.80248
1.387,5.81534
1.388,5.82822
1.389,5.84111
1.39,5.85402
1.391,5.86694
1.392,5.87988
1.393,5.89284
1.394,5.90581
1.395,5.9188
1.396,5.93181
1.397,5.94483
1.398,5.95787
1.399,5.97093
1.4,5.984
1.401,5.99709
1.402,6.01019
1.403,6.02331
1.404,6.03645
1.405,6.04961
1.406,6.06278
1.407,6.07596
1.408,6.08917
1.409,6.10238
1.41,6.11562
1.411,6.12887
1.412,6.14214
1.413,6.15543
1.414,6.16873
1.415,6.18205
1.416,6.19538
1.417,6.20873
1.418,6.2221
1.419,6.23549
1.42,6.24889
1.421,6.26231
1.422,6.27574
1.423,6.28919
1.424,6.30266
1.425,6.31614
1.426,6.32964
1.427,6.34316
1.428,6.35669
1.429,6.37024
1.43,6.38381
1.431,6.39739
1.432,6.41099
1.433,6.42461
1.434,6.43824
1.435,6.45189
1.436,6.46555
1.437,6.47924
1.438,6.49294
1.439,6.50665
1.44,6.52038
1.441,6.53413
1.442,6.5479
1.443,6.56168
1.444,6.57548
1.445,6.5893
1.446,6.60313
1.447,6.61698
1.448,6.63084
1.449,6.64473
1.45,6.65862
1.451,6.67254
1.452,6.68647
1.453,6.70042
1.454,6.71439
1.455,6.72837
1.456,6.74237
1.457,6.75639
1.458,6.77042
1.459,6.78447
1.46,6.79854
1.461,6.81262
1.462,6.82672
1.463,6.84084
1.464,6.85497
1.465,6.86912
1.466,6.88329
1.467,6.89747
1.468,6.91167
1.469,6.92589
1.47,6.94012
1.471,6.95437
1.472,6.96864
1.473,6.98293
1.474,6.99723
1.475,7.01155
1.476,7.02588
1.477,7.04023
1.478,7.0546
1.479,7.06899
1.48,7.08339
1.481,7.09781
1.482,7.11225
1.483,7.1267
1.484,7.14117
1.485,7.15566
1.486,7.17016
1.487,7.18468
1.488,7.19922
1.489,7.21378
1.49,7.22835
1.491,7.24294
1.492,7.25754
1.493,7.27217
1.494,7.28681
1.495,7.30146
1.496,7.31614
1.497,7.33083
1.498,7.34553
1.499,7.36026
1.5,7.375
1.501,7.38976
1.502,7.40453
1.503,7.41933
1.504,7.43414
1.505,7.44896
1.506,7.46381
1.507,7.47867
1.508,7.49354
1.509,7.50844
1.51,7.52335
1.511,7.53828
1.512,7.55323
1.513,7.56819
1.514,7.58317
1.515,7.59817
1.516,7.61318
1.517,7.62821
1.518,7.64326
1.519,7.65833
1.52,7.67341
1.521,7.68851
1.522,7.70362
1.523,7.71876
1.524,7.73391
1.525,7.74908
1.526,7.76426
1.527,7.77947
1.528,7.79469
1.529,7.80992
1.53,7.82518
1.531,7.84045
1.532,7.85574
1.533,7.87104
1.534,7.88637
1.535,7.90171
1.536,7.91706
1.537,7.93244
1.538,7.94783
1.539,7.96324
1.54,7.97866
1.541,7.99411
1.542,8.00957
1.543,8.02505
1.544,8.04054
1.545,8.05605
1.546,8.07158
1.547,8.08713
1.548,8.10269
1.549,8.11828
1.55,8.13387
1.551,8.14949
1.552,8.16512
1.553,8.18078
1.554,8.19644
1.555,8.21213
1.556,8.22783
1.557,8.24355
1.558,8.25929
1.559,8.27504
1.56,8.29082
1.561,8.30661
1.562,8.32241
1.563,8.33824
1.564,8.35408
1.565,8.36994
1.566,8.38581
1.567,8.40171
1.568,8.41762
1.569,8.43355
1.57,8.44949
1.571,8.46546
1.572,8.48144
1.573,8.49744
1.574,8.51345
1.575,8.52948
1.576,8.54553
1.577,8.5616
1.578,8.57769
1.579,8.59379
1.58,8.60991
1.581,8.62605
1.582,8.64221
1.583,8.65838
1.584,8.67457
1.585,8.69078
1.586,8.707
1.587,8.72325
1.588,8.73951
1.589,8.75578
1.59,8.77208
1.591,8.78839
1.592,8.80472
1.593,8.82107
1.594,8.83744
1.595,8.85382
1.596,8.87022
1.597,8.88664
1.598,8.90308
1.599,8.91953
1.6,8.936
1.601,8.95249
1.602,8.969
1.603,8.98552
1.604,9.00206
1.605,9.01862
1.606,9.0352
1.607,9.05179
1.608,9.0684
1.609,9.08503
1.61,9.10168
1.611,9.11835
1.612,9.13503
1.613,9.15173
1.614,9.16845
1.615,9.18518
1.616,9.20194
1.617,9.21871
1.618,9.2355
1.619,9.2523
1.62,9.26913
1.621,9.28597
1.622,9.30283
1.623,9.31971
1.624,9.3366
1.625,9.35352
1.626,9.37045
1.627,9.38739
1.628,9.40436
1.629,9.42135
1.63,9.43835
1.631,9.45537
1.632,9.4724
1.633,9.48946
1.634,9.50653
1.635,9.52362
1.636,9.54073
1.637,9.55786
1.638,9.575
1.639,9.59216
1.64,9.60934
1.641,9.62654
1.642,9.64376
1.643,9.66099
1.644,9.67824
1.645,9.69551
1.646,9.7128
1.647,9.7301
1.648,9.74743
1.649,9.76477
1.65,9.78212
1.651,9.7995
1.652,9.8169
1.653,9.83431
1.654,9.85174
1.655,9.86919
1.656,9.88665
1.657,9.90414
1.658,9.92164
1.659,9.93916
1.66,9.9567
1.661,9.97425
1.662,9.99183
1.663,10.0094
1.664,10.027
1.665,10.0447
1.666,10.0623
1.667,10.08
1.668,10.0976
1.669,10.1153
1.67,10.1331
1.671,10.1508
1.672,10.1686
1.673,10.1863
1.674,10.2041
1.675,10.2219
1.676,10.2397
1.677,10.2576
1.678,10.2755
1.679,10.2933
1.68,10.3112
1.681,10.3291
1.682,10.3471
1.683,10.365
1.684,10.383
1.685,10.401
1.686,10.419
1.687,10.437
1.688,10.4551
1.689,10.4731
1.69,10.4912
1.691,10.5093
1.692,10.5274
1.693,10.5456
1.694,10.5637
1.695,10.5819
1.696,10.6001
1.697,10.6183
1.698,10.6365
1.699,10.6547
1.7,10.673
1.701,10.6913
1.702,10.7096
1.703,10.7279
1.704,10.7462
1.705,10.7646
1.706,10.7829
1.707,10.8013
1.708,10.8197
1.709,10.8382
1.71,10.8566
1.711,10.8751
1.712,10.8936
1.713,10.9121
1.714,10.9306
1.715,10.9491
1.716,10.9677
1.717,10.9862
1.718,11.0048
1.719,11.0234
1.72,11.042
1.721,11.0607
1.722,11.0794
1.723,11.098
1.724,11.1167
1.725,11.1355
1.726,11.1542
1.727,11.1729
1.728,11.1917
1.729,11.2105
1.73,11.2293
1.731,11.2481
1.732,11.267
1.733,11.2859
1.734,11.3047
1.735,11.3236
1.736,11.3426
1.737,11.3615
1.738,11.3805
1.739,11.3994
1.74,11.4184
1.741,11.4374
1.742,11.4565
1.743,11.4755
1.744,11.4946
1.745,11.5137
1.746,11.5328
1.747,11.5519
1.748,11.571
1.749,11.5902
1.75,11.6094
1.751,11.6286
1.752,11.6478
1.753,11.667
1.754,11.6863
1.755,11.7055
1.756,11.7248
1.757,11.7441
1.758,11.7635
1.759,11.7828
1.76,11.8022
1.761,11.8216
1.762,11.841
1.763,11.8604
1.764,11.8798
1.765,11.8993
1.766,11.9187
1.767,11.9382
1.768,11.9578
1.769,11.9773
1.77,11.9968
1.771,12.0164
1.772,12.036
1.773,12.0556
1.774,12.0752
1.775,12.0949
1.776,12.1145
1.777,12.1342
1.778,12.1539
1.779,12.1736
1.78,12.1934
1.781,12.2131
1.782,12.2329
1.783,12.2527
1.784,12.2725
1.785,12.2923
1.786,12.3122
1.787,12.332
1.788,12.3519
1.789,12.3718
1.79,12.3917
1.791,12.4117
1.792,12.4316
1.793,12.4516
1.794,12.4716
1.795,12.4916
1.796,12.5117
1.797,12.5317
1.798,12.5518
1.799,12.5719
1.8,12.592
1.801,12.6121
1.802,12.6323
1.803,12.6524
1.804,12.6726
1.805,12.6928
1.806,12.7131
1.807,12.7333
1.808,12.7536
1.809,12.7738
1.81,12.7941
1.811,12.8145
1.812,12.8348
1.813,12.8552
1.814,12.8755
1.815,12.8959
1.816,12.9163
1.817,12.9368
1.818,12.9572
1.819,12.9777
1.82,12.9982
1.821,13.0187
1.822,13.0392
1.823,13.0597
1.824,13.0803
1.825,13.1009
1.826,13.1215
1.827,13.1421
1.828,13.1628
1.829,13.1834
1.83,13.2041
1.831,13.2248
1.832,13.2455
1.833,13.2662
1.834,13.287
1.835,13.3078
1.836,13.3285
1.837,13.3494
1.838,13.3702
1.839,13.391
1.84,13.4119
1.841,13.4328
1.842,13.4537
1.843,13.4746
1.844,13.4956
1.845,13.5165
1.846,13.5375
1.847,13.5585
1.848,13.5795
1.849,13.6006
1.85,13.6216
1.851,13.6427
1.852,13.6638
1.853,13.6849
1.854,13.706
1.855,13.7272
1.856,13.7484
1.857,13.7696
1.858,13.7908
1.859,13.812
1.86,13.8333
1.861,13.8545
1.862,13.8758
1.863,13.8971
1.864,13.9184
1.865,13.9398
1.866,13.9612
1.867,13.9825
1.868,14.0039
1.869,14.0254
1.87,14.0468
1.871,14.0683
1.872,14.0897
1.873,14.1112
1.874,14.1328
1.875,14.1543
1.876,14.1759
1.877,14.1974
1.878,14.219
1.879,14.2406
1.88,14.2623
1.881,14.2839
1.882,14.3056
1.883,14.3273
1.884,14.349
1.885,14.3707
1.886,14.3925
1.887,14.4142
1.888,14.436
1.889,14.4578
1.89,14.4797
1.891,14.5015
1.892,14.5234
1.893,14.5453
1.894,14.5672
1.895,14.5891
1.896,14.611
1.897,14.633
1.898,14.655
1.899,14.677
1.9,14.699
1.901,14.721
1.902,14.7431
1.903,14.7652
1.904,14.7873
1.905,14.8094
1.906,14.8315
1.907,14.8537
1.908,14.8759
1.909,14.8981
1.91,14.9203
1.911,14.9425
1.912,14.9648
1.913,14.987
1.914,15.0093
1.915,15.0316
1.916,15.054
1.917,15.0763
1.918,15.0987
1.919,15.1211
1.92,15.1435
1.921,15.1659
1.922,15.1884
1.923,15.2108
1.924,15.2333
1.925,15.2558
1.926,15.2784
1.927,15.3009
1.928,15.3235
1.929,15.3461
1.93,15.3687
1.931,15.3913
1.932,15.4139
1.933,15.4366
1.934,15.4593
1.935,15.482
1.936,15.5047
1.937,15.5274
1.938,15.5502
1.939,15.573
1.94,15.5958
1.941,15.6186
1.942,15.6414
1.943,15.6643
1.944,15.6872
1.945,15.7101
1.946,15.733
1.947,15.7559
1.948,15.7789
1.949,15.8019
1.95,15.8249
1.951,15.8479
1.952,15.8709
1.953,15.894
1.954,15.9171
1.955,15.9402
1.956,15.9633
1.957,15.9864
1.958,16.0096
1.959,16.0327
1.96,16.0559
1.961,16.0792
1.962,16.1024
1.963,16.1256
1.964,16.1489
1.965,16.1722
1.966,16.1955
1.967,16.2189
1.968,16.2422
1.969,16.2656
1.97,16.289
1.971,16.3124
1.972,16.3358
1.973,16.3593
1.974,16.3827
1.975,16.4062
1.976,16.4297
1.977,16.4533
1.978,16.4768
1.979,16.5004
1.98,16.524
1.981,16.5476
1.982,16.5712
1.983,16.5949
1.984,16.6186
1.985,16.6422
1.986,16.666
1.987,16.6897
1.988,16.7134
1.989,16.7372
1.99,16.761
1.991,16.7848
1.992,16.8086
1.993,16.8325
1.994,16.8564
1.995,16.8802
1.996,16.9042
1.997,16.9281
1.998,16.952
1.999,16.976
2,17
2.001,17.024
2.002,17.048
2.003,17.0721
2.004,17.0962
2.005,17.1203
2.006,17.1444
2.007,17.1685
2.008,17.1926
2.009,17.2168
2.01,17.241
2.011,17.2652
2.012,17.2894
2.013,17.3137
2.014,17.338
2.015,17.3623
2.016,17.3866
2.017,17.4109
2.018,17.4352
2.019,17.4596
2.02,17.484
2.021,17.5084
2.022,17.5329
2.023,17.5573
2.024,17.5818
2.025,17.6063
2.026,17.6308
2.027,17.6553
2.028,17.6799
2.029,17.7044
2.03,17.729
2.031,17.7536
2.032,17.7783
2.033,17.8029
2.034,17.8276
2.035,17.8523
2.036,17.877
2.037,17.9017
2.038,17.9265
2.039,17.9513
2.04,17.9761
2.041,18.0009
2.042,18.0257
2.043,18.0506
2.044,18.0754
2.045,18.1003
2.046,18.1253
2.047,18.1502
2.048,18.1752
2.049,18.2001
2.05,18.2251
2.051,18.2501
2.052,18.2752
2.053,18.3002
2.054,18.3253
2.055,18.3504
2.056,18.3755
2.057,18.4007
2.058,18.4258
2.059,18.451
2.06,18.4762
2.061,18.5014
2.062,18.5267
2.063,18.5519
2.064,18.5772
2.065,18.6025
2.066,18.6278
2.067,18.6532
2.068,18.6786
2.069,18.7039
2.07,18.7293
2.071,18.7548
2.072,18.7802
2.073,18.8057
2.074,18.8312
2.075,18.8567
2.076,18.8822
2.077,18.9077
2.078,18.9333
2.079,18.9589
2.08,18.9845
2.081,19.0101
2.082,19.0358
2.083,19.0615
2.084,19.0872
2.085,19.1129
2.086,19.1386
2.087,19.1643
2.088,19.1901
2.089,19.2159
2.09,19.2417
2.091,19.2676
2.092,19.2934
2.093,19.3193
2.094,19.3452
2.095,19.3711
2.096,19.397
2.097,19.423
2.098,19.449
2.099,19.475
2.1,19.501
2.101,19.527
2.102,19.5531
2.103,19.5792
2.104,19.6053
2.105,19.6314
2.106,19.6576
2.107,19.6837
2.108,19.7099
2.109,19.7361
2.11,19.7623
2.111,19.7886
2.112,19.8148
2.113,19.8411
2.114,19.8674
2.115,19.8938
2.116,19.9201
2.117,19.9465
2.118,19.9729
2.119,19.9993
2.12,20.0257
2.121,20.0522
2.122,20.0787
2.123,20.1052
2.124,20.1317
2.125,20.1582
2.126,20.1848
2.127,20.2113
2.128,20.2379
2.129,20.2646
2.13,20.2912
2.131,20.3179
2.132,20.3445
2.133,20.3712
2.134,20.398
2.135,20.4247
2.136,20.4515
2.137,20.4783
2.138,20.5051
2.139,20.5319
2.14,20.5587
2.141,20.5856
2.142,20.6125
2.143,20.6394
2.144,20.6663
2.145,20.6933
2.146,20.7203
2.147,20.7473
2.148,20.7743
2.149,20.8013
2.15,20.8284
2.151,20.8555
2.152,20.8826
2.153,20.9097
2.154,20.9368
2.155,20.964
2.156,20.9912
2.157,21.0184
2.158,21.0456
2.159,21.0728
2.16,21.1001
2.161,21.1274
2.162,21.1547
2.163,21.182
2.164,21.2094
2.165,21.2367
2.166,21.2641
2.167,21.2915
2.168,21.319
2.169,21.3464
2.17,21.3739
2.171,21.4014
2.172,21.4289
2.173,21.4565
2.174,21.484
2.175,21.5116
2.176,21.5392
2.177,21.5668
2.178,21.5945
2.179,21.6221
2.18,21.6498
2.181,21.6775
2.182,21.7053
2.183,21.733
2.184,21.7608
2.185,21.7886
2.186,21.8164
2.187,21.8442
2.188,21.8721
2.189,21.9
2.19,21.9279
2.191,21.9558
2.192,21.9837
2.193,22.0117
2.194,22.0397
2.195,22.0677
2.196,22.0957
2.197,22.1237
2.198,22.1518
2.199,22.1799
2.2,22.208
2.201,22.2361
2.202,22.2643
2.203,22.2925
2.204,22.3206
2.205,22.3489
2.206,22.3771
2.207,22.4054
2.208,22.4336
2.209,22.4619
2.21,22.4903
2.211,22.5186
2.212,22.547
2.213,22.5754
2.214,22.6038
2.215,22.6322
2.216,22.6606
2.217,22.6891
2.218,22.7176
2.219,22.7461
2.22,22.7746
2.221,22.8032
2.222,22.8318
2.223,22.8604
2.224,22.889
2.225,22.9176
2.226,22.9463
2.227,22.975
2.228,23.0037
2.229,23.0324
2.23,23.0612
2.231,23.0899
2.232,23.1187
2.233,23.1475
2.234,23.1764
2.235,23.2052
2.236,23.2341
2.237,23.263
2.238,23.2919
2.239,23.3209
2.24,23.3498
2.241,23.3788
2.242,23.4078
2.243,23.4368
2.244,23.4659
2.245,23.495
2.246,23.524
2.247,23.5532
2.248,23.5823
2.249,23.6114
2.25,23.6406
2.251,23.6698
2.252,23.699
2.253,23.7283
2.254,23.7575
2.255,23.7868
2.256,23.8161
2.257,23.8455
2.258,23.8748
2.259,23.9042
